imageone,imagetwo,imagethree,imagefour,imagefive,imagesix,imageseven,imageeight,imagenine,imageten,imageeleven,imagetwelve,imagethirteen,imagefourteen,imagefifteen,imagesixteen,frequency,choice_image,choice_type,correct_answer,stimulus_type,condition_code,block_one.thisRepN,block_one.thisTrialN,block_one.thisN,block_one.thisIndex,fone_control_b1.thisRepN,fone_control_b1.thisTrialN,fone_control_b1.thisN,fone_control_b1.thisIndex,ftwo_control_b1.thisRepN,ftwo_control_b1.thisTrialN,ftwo_control_b1.thisN,ftwo_control_b1.thisIndex,fthree_control_b1.thisRepN,fthree_control_b1.thisTrialN,fthree_control_b1.thisN,fthree_control_b1.thisIndex,ffour_control_b1.thisRepN,ffour_control_b1.thisTrialN,ffour_control_b1.thisN,ffour_control_b1.thisIndex,block_two.thisRepN,block_two.thisTrialN,block_two.thisN,block_two.thisIndex,fone_control_b2.thisRepN,fone_control_b2.thisTrialN,fone_control_b2.thisN,fone_control_b2.thisIndex,ftwo_control_b2.thisRepN,ftwo_control_b2.thisTrialN,ftwo_control_b2.thisN,ftwo_control_b2.thisIndex,fthree_control_b2.thisRepN,fthree_control_b2.thisTrialN,fthree_control_b2.thisN,fthree_control_b2.thisIndex,ffour_control_b2.thisRepN,ffour_control_b2.thisTrialN,ffour_control_b2.thisN,ffour_control_b2.thisIndex,text.started,text.stopped,Crossm.started,Crossm.stopped,Presentation_image_f1_1.started,Presentation_image_f1_1.stopped,Presentation_image_f1_2.started,Presentation_image_f1_2.stopped,Presentation_image_f1_3.started,Presentation_image_f1_3.stopped,Presentation_image_f1_4.started,Presentation_image_f1_4.stopped,Fixation_cross.started,Fixation_cross.stopped,displayed_choice_image.started,displayed_choice_image.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Presentation_image_f3_1.started,Presentation_image_f3_1.stopped,Presentation_image_f3_2.started,Presentation_image_f3_2.stopped,Presentation_image_f3_3.started,Presentation_image_f3_3.stopped,Presentation_image_f3_4.started,Presentation_image_f3_4.stopped,Presentation_image_f3_5.started,Presentation_image_f3_5.stopped,Presentation_image_f3_6.started,Presentation_image_f3_6.stopped,Presentation_image_f3_7.started,Presentation_image_f3_7.stopped,Presentation_image_f3_8.started,Presentation_image_f3_8.stopped,Presentation_image_f3_9.started,Presentation_image_f3_9.stopped,Presentation_image_f3_10.started,Presentation_image_f3_10.stopped,Presentation_image_f3_11.started,Presentation_image_f3_11.stopped,Presentation_image_f3_12.started,Presentation_image_f3_12.stopped,Presentation_image_f2_1.started,Presentation_image_f2_1.stopped,Presentation_image_f2_2.started,Presentation_image_f2_2.stopped,Presentation_image_f2_3.started,Presentation_image_f2_3.stopped,Presentation_image_f2_4.started,Presentation_image_f2_4.stopped,Presentation_image_f2_5.started,Presentation_image_f2_5.stopped,Presentation_image_f2_6.started,Presentation_image_f2_6.stopped,Presentation_image_f2_7.started,Presentation_image_f2_7.stopped,Presentation_image_f2_8.started,Presentation_image_f2_8.stopped,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
LZ_natural\LZ_natural_200.jpg,LZ_natural\LZ_natural_62.jpg,LZ_natural\LZ_natural_8.jpg,LZ_natural\LZ_natural_198.jpg,LZ_natural\LZ_natural_179.jpg,LZ_natural\LZ_natural_146.jpg,LZ_natural\LZ_natural_219.jpg,LZ_natural\LZ_natural_139.jpg,LZ_natural\LZ_natural_15.jpg,LZ_natural\LZ_natural_76.jpg,LZ_natural\LZ_natural_81.jpg,LZ_natural\LZ_natural_41.jpg,None,None,None,None,3,LZ_natural\LZ_natural_164.jpg,0,l,1,13,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.32296969997697,None,,,,,,,,,510.32843739999225,511.3351560999872,511.3265549999778,None,a,0,2.39087219996145,1.0062000999459997,None,506.40302540000994,506.7076903000125,506.7433569999994,507.0479833999998,507.0974551999825,507.40272989997175,507.39626329997554,507.70109340001363,507.7434576000087,508.04822749999585,508.09725920000346,508.40296430001035,508.39627829997335,508.7009977999842,508.74316279997583,509.0480418999796,509.0971195999882,509.39602480002213,509.39602480002213,509.7006393999909,509.7428027999704,510.04792549996637,510.0970481999684,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_162.jpg,LZ_scrambled\LZ_scrambled_142.jpg,LZ_scrambled\LZ_scrambled_229.jpg,LZ_scrambled\LZ_scrambled_210.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_scrambled\LZ_scrambled_9.jpg,0,l,2,21,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.7313780999975,None,514.8271957999677,515.8267609999748,515.8199980999925,516.8201319000218,516.8201319000218,517.8195198000176,517.8195198000176,None,518.7577346999897,519.759420700022,519.750354000018,None,l,1,1.6784821000183001,1.0029207000043243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_30.jpg,LZ_natural\LZ_natural_150.jpg,LZ_natural\LZ_natural_148.jpg,LZ_natural\LZ_natural_237.jpg,LZ_natural\LZ_natural_105.jpg,LZ_natural\LZ_natural_50.jpg,LZ_natural\LZ_natural_22.jpg,LZ_natural\LZ_natural_223.jpg,None,None,None,None,None,None,None,None,2,LZ_natural\LZ_natural_148.jpg,1,a,1,12,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.4414350999868,None,,,,,,,,,526.4032155000023,527.4057955999742,527.3963172999793,531.3962942999788,l,0,5.92838210001355,1.0008132999646477,None,,,,,,,,,,,,,,,,,,,,,,,,,522.486578800017,522.9373612999916,522.9796875999891,523.4301628000103,523.4793256999692,523.9300339000183,523.9794255999732,524.4302889999817,524.4794602000038,524.9302638000227,524.9795565999812,525.4300652999664,525.4796907000127,525.9303491999744,525.9797411999898,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_186.jpg,LZ_scrambled\LZ_scrambled_38.jpg,LZ_scrambled\LZ_scrambled_55.jpg,LZ_scrambled\LZ_scrambled_6.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_scrambled\LZ_scrambled_186.jpg,1,a,2,21,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.3355297999806,None,534.4136436000117,535.4169166000211,535.4107262999751,536.4103452999843,536.4103452999843,537.4105667999829,537.4105667999829,None,538.3557043999899,539.3565994999954,539.3480023000157,None,a,1,2.5449165999889374,1.0034445999772288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_238.jpg,LZ_natural\LZ_natural_71.jpg,LZ_natural\LZ_natural_155.jpg,LZ_natural\LZ_natural_129.jpg,LZ_natural\LZ_natural_89.jpg,LZ_natural\LZ_natural_221.jpg,LZ_natural\LZ_natural_55.jpg,LZ_natural\LZ_natural_172.jpg,None,None,None,None,None,None,None,None,2,LZ_natural\LZ_natural_155.jpg,1,a,1,12,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.9065987999784,None,,,,,,,,,546.8698833999806,547.8732368000201,547.8628858000156,None,l,0,3.500407300016377,1.0069970000186004,None,,,,,,,,,,,,,,,,,,,,,,,,,542.9498167000129,543.4031330000143,543.4451115999836,543.8959562999662,543.9449442999903,544.3957753999857,544.4449785000179,544.8959719999693,544.9449907999951,545.3960846000118,545.4451570999809,545.8959628000157,545.9449902999913,546.3958644999657,546.4452927999664,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_121.jpg,LZ_scrambled\LZ_scrambled_184.jpg,LZ_scrambled\LZ_scrambled_225.jpg,LZ_scrambled\LZ_scrambled_193.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_scrambled\LZ_scrambled_22.jpg,0,l,2,21,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.3737667999812,None,552.4473862000159,553.4522187999683,553.438695400022,554.4382810000097,554.4382810000097,555.4385294999811,555.4385294999811,None,556.3964122000034,557.3984980999958,557.3900195999886,None,l,1,3.3430798000190407,1.0051256999722682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_17.jpg,LZ_natural\LZ_natural_157.jpg,LZ_natural\LZ_natural_225.jpg,LZ_natural\LZ_natural_140.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_natural\LZ_natural_225.jpg,1,a,1,11,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7483251999947,None,561.781550100015,562.785571800021,562.7651235999656,563.7645846999949,563.7645846999949,564.76486689999,564.76486689999,None,565.7547409000108,566.7590256999829,566.7507565999986,None,a,1,1.493998999998439,1.0046434999676421,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_100.jpg,LZ_natural\LZ_natural_186.jpg,LZ_natural\LZ_natural_180.jpg,LZ_natural\LZ_natural_34.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_natural\LZ_natural_224.jpg,0,l,1,11,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.2603073000209,None,569.2701252999832,570.2718857,570.2582343000104,571.2573190999683,571.2649159000139,572.2646946000168,572.2586433999822,None,573.2625327999704,574.2670166000025,574.2579578000004,None,a,0,3.4750195000087842,1.0067094000405632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_22.jpg,LZ_scrambled\LZ_scrambled_204.jpg,LZ_scrambled\LZ_scrambled_37.jpg,LZ_scrambled\LZ_scrambled_106.jpg,LZ_scrambled\LZ_scrambled_166.jpg,LZ_scrambled\LZ_scrambled_197.jpg,LZ_scrambled\LZ_scrambled_172.jpg,LZ_scrambled\LZ_scrambled_36.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_204.jpg,1,a,2,22,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7476375999977,None,,,,,,,,,582.7217814999749,583.726986899972,583.7193464000011,None,a,1,3.576028999988921,0.9990506999893114,None,,,,,,,,,,,,,,,,,,,,,,,,,578.954456300009,579.4034323999658,579.4456351000117,579.8962095999741,579.9456961000105,580.3964399999822,580.4457893000217,580.8964846999734,580.9458522999776,581.3965839999728,581.4457801000099,581.8963530000183,581.9457321999944,582.3965721999994,582.4459151999908,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_39.jpg,LZ_noise\LZ_noise_147.jpg,LZ_noise\LZ_noise_187.jpg,LZ_noise\LZ_noise_171.jpg,LZ_noise\LZ_noise_18.jpg,LZ_noise\LZ_noise_101.jpg,LZ_noise\LZ_noise_215.jpg,LZ_noise\LZ_noise_194.jpg,LZ_noise\LZ_noise_5.jpg,LZ_noise\LZ_noise_102.jpg,LZ_noise\LZ_noise_60.jpg,LZ_noise\LZ_noise_196.jpg,None,None,None,None,3,LZ_noise\LZ_noise_60.jpg,1,a,3,33,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.29670180002,None,,,,,,,,,592.3067802999867,593.3079699999653,593.2995354000013,None,a,1,0.9535022000200115,0.9999658000306226,None,588.3900052999961,588.6955566999968,588.7300423000124,589.0352599999751,589.0776371000102,589.3831375999725,589.3831375999725,589.688278799993,589.730707300012,590.0354292999837,590.0775010000216,590.3831585000153,590.3831585000153,590.6882418000023,590.7305047999835,591.0353033000138,591.0778446000186,591.3828823000076,591.3828823000076,591.6878529000096,591.7300856999937,592.0350809000083,592.0772643999662,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_223.jpg,LZ_natural\LZ_natural_192.jpg,LZ_natural\LZ_natural_179.jpg,LZ_natural\LZ_natural_71.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_natural\LZ_natural_192.jpg,1,a,1,11,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.2626078000176,None,595.2700172999757,596.2720489000203,596.2586509999819,597.2585318000056,597.2585318000056,598.2579510000069,598.2579510000069,None,599.2627104999847,600.2673343999777,600.2515761000104,None,l,0,0.5858383000013418,1.0002577000996098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_52.jpg,LZ_scrambled\LZ_scrambled_161.jpg,LZ_scrambled\LZ_scrambled_177.jpg,LZ_scrambled\LZ_scrambled_149.jpg,LZ_scrambled\LZ_scrambled_147.jpg,LZ_scrambled\LZ_scrambled_59.jpg,LZ_scrambled\LZ_scrambled_40.jpg,LZ_scrambled\LZ_scrambled_130.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_139.jpg,0,l,2,22,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.8525265000062,None,,,,,,,,,605.8197888999712,606.8231837999774,606.8160881000222,None,l,1,0.7662958999862894,0.9991634999751113,None,,,,,,,,,,,,,,,,,,,,,,,,,602.0415975999786,602.493870700011,602.5363988999743,602.9867641999735,603.0360108999885,603.4869973000023,603.5363064999692,603.9868001000141,604.0361706999829,604.4868733999901,604.5362498000031,604.9868488999782,605.0364389999886,605.4869797999854,605.5363602999714,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_106.jpg,LZ_noise\LZ_noise_91.jpg,LZ_noise\LZ_noise_162.jpg,LZ_noise\LZ_noise_116.jpg,LZ_noise\LZ_noise_2.jpg,LZ_noise\LZ_noise_32.jpg,LZ_noise\LZ_noise_178.jpg,LZ_noise\LZ_noise_136.jpg,None,None,None,None,None,None,None,None,2,LZ_noise\LZ_noise_171.jpg,0,l,3,32,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5887440000079,None,,,,,,,,,612.5517248999677,613.550915699976,613.5362707999884,None,l,1,0.9018396000028588,0.999892899999395,None,,,,,,,,,,,,,,,,,,,,,,,,,608.6795086999773,609.1329319999786,609.1540582000162,609.6051691999892,609.6543424999691,610.1051253000041,610.1541940000025,610.6051699999953,610.6544052999816,611.1048907000222,611.1543703000061,611.605017599999,611.6540682999766,612.105284099991,612.154525400023,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_136.jpg,LZ_scrambled\LZ_scrambled_125.jpg,LZ_scrambled\LZ_scrambled_39.jpg,LZ_scrambled\LZ_scrambled_177.jpg,LZ_scrambled\LZ_scrambled_3.jpg,LZ_scrambled\LZ_scrambled_134.jpg,LZ_scrambled\LZ_scrambled_191.jpg,LZ_scrambled\LZ_scrambled_94.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_60.jpg,0,l,2,22,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.449857199972,None,,,,,,,,,619.4250175000052,620.4270745000103,620.4184718999895,None,a,0,1.3143608999671414,1.0054698000312783,None,,,,,,,,,,,,,,,,,,,,,,,,,615.5635957000195,616.0150346999872,616.0502750999876,616.501124900009,616.5502938000136,617.0010713000083,617.0502770000021,617.5011714000138,617.5502457999974,618.0009670999716,618.050367799995,618.5008486000006,618.5503089000122,619.0011689999956,619.050132400007,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_212.jpg,LZ_natural\LZ_natural_220.jpg,LZ_natural\LZ_natural_167.jpg,LZ_natural\LZ_natural_72.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_natural\LZ_natural_90.jpg,0,l,1,11,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.7491945999791,None,622.7761274999939,623.7794891999802,623.7729451999767,624.7724780999706,624.7724780999706,625.7725875999895,625.7725875999895,None,626.7583634000039,627.7607731000171,627.7515408999752,None,l,1,0.6622645000461489,1.0000700000091456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_217.jpg,LZ_natural\LZ_natural_21.jpg,LZ_natural\LZ_natural_147.jpg,LZ_natural\LZ_natural_14.jpg,LZ_natural\LZ_natural_190.jpg,LZ_natural\LZ_natural_159.jpg,LZ_natural\LZ_natural_87.jpg,LZ_natural\LZ_natural_60.jpg,LZ_natural\LZ_natural_200.jpg,LZ_natural\LZ_natural_128.jpg,LZ_natural\LZ_natural_6.jpg,LZ_natural\LZ_natural_144.jpg,None,None,None,None,3,LZ_natural\LZ_natural_190.jpg,1,a,1,13,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.4348273000214,None,,,,,,,,,633.4434231999912,634.4483673999785,634.432509300008,None,a,1,1.8203148000175133,1.0004815000575036,None,629.4793006000109,629.7788692999748,629.8280577000114,630.1330533999717,630.1753576999763,630.4807149000117,630.474562700023,630.7791753999772,630.8283898999798,631.1330212000175,631.1751698000007,631.4809210000094,631.4743099000189,631.7790601999732,631.827758200001,632.1263181999675,632.1752400000114,632.4809961999999,632.4746170999715,632.7786830000114,632.8282688999898,633.1334903999814,633.1754581999849,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_234.jpg,LZ_scrambled\LZ_scrambled_186.jpg,LZ_scrambled\LZ_scrambled_141.jpg,LZ_scrambled\LZ_scrambled_98.jpg,LZ_scrambled\LZ_scrambled_202.jpg,LZ_scrambled\LZ_scrambled_120.jpg,LZ_scrambled\LZ_scrambled_216.jpg,LZ_scrambled\LZ_scrambled_158.jpg,LZ_scrambled\LZ_scrambled_217.jpg,LZ_scrambled\LZ_scrambled_97.jpg,LZ_scrambled\LZ_scrambled_206.jpg,LZ_scrambled\LZ_scrambled_69.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_206.jpg,1,a,2,23,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.263977399969,None,,,,,,,,,641.2784796999767,642.281685199996,642.2731064999825,None,a,1,0.5397990999626927,1.0065213000052609,None,637.5621960000135,637.8622933999868,637.8980333000072,638.2026072000153,638.2518482999876,638.5575253000134,638.5507924999692,638.855418000021,638.8982152999961,639.2028087999788,639.2524606999941,639.5571424000082,639.5511159999878,639.8554718999658,639.8977530999691,640.2028076999704,640.2518544999766,640.5572774999891,640.55089090002,640.8556654999848,640.8981769999955,641.2029508000123,641.2518640999915,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_219.jpg,LZ_noise\LZ_noise_110.jpg,LZ_noise\LZ_noise_153.jpg,LZ_noise\LZ_noise_82.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_noise\LZ_noise_110.jpg,1,a,3,31,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.8260487000225,None,643.8559920999687,644.8561037000036,644.8497272999957,645.8492942000157,645.8492942000157,646.8490600999794,646.8490600999794,None,647.8358262999682,648.8365361000178,648.8282685999875,None,a,1,0.776538799982518,1.0053491000435315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_184.jpg,LZ_natural\LZ_natural_64.jpg,LZ_natural\LZ_natural_80.jpg,LZ_natural\LZ_natural_141.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_natural\LZ_natural_77.jpg,0,l,1,11,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.6159300999716,None,650.6308354000212,651.6339399999706,651.6275654999772,652.6269151999732,652.6269151999732,653.6273207999766,653.6273207999766,None,654.6206421999959,655.6221570000052,655.6129170000204,None,l,1,0.6479557999991812,1.000206700002309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_232.jpg,LZ_noise\LZ_noise_166.jpg,LZ_noise\LZ_noise_73.jpg,LZ_noise\LZ_noise_77.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_noise\LZ_noise_59.jpg,0,l,3,31,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.2701539999689,None,657.2956212999998,658.3002668999834,658.29420080001,659.2939299999853,659.2939299999853,660.2940182000166,660.2940182000166,None,661.2772372000036,662.2833304000087,662.2730678999797,None,a,0,0.5479206999880262,1.0018519999575801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_143.jpg,LZ_scrambled\LZ_scrambled_87.jpg,LZ_scrambled\LZ_scrambled_56.jpg,LZ_scrambled\LZ_scrambled_171.jpg,LZ_scrambled\LZ_scrambled_204.jpg,LZ_scrambled\LZ_scrambled_131.jpg,LZ_scrambled\LZ_scrambled_174.jpg,LZ_scrambled\LZ_scrambled_182.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_177.jpg,0,l,2,22,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8314649999957,None,,,,,,,,,667.8059926999849,668.8103105999762,668.8009448999655,None,l,1,1.456493399979081,1.0003658000496216,None,,,,,,,,,,,,,,,,,,,,,,,,,664.0432599000051,664.4946181999985,664.5370692000142,664.987538299989,665.0373073000228,665.4880064000026,665.5370386000141,665.9875706000021,666.0370869999751,666.4879363999935,666.5370833000052,666.9877888999763,667.0372031999868,667.4874737000209,667.5371631999733,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_62.jpg,LZ_scrambled\LZ_scrambled_189.jpg,LZ_scrambled\LZ_scrambled_238.jpg,LZ_scrambled\LZ_scrambled_110.jpg,LZ_scrambled\LZ_scrambled_179.jpg,LZ_scrambled\LZ_scrambled_53.jpg,LZ_scrambled\LZ_scrambled_144.jpg,LZ_scrambled\LZ_scrambled_225.jpg,LZ_scrambled\LZ_scrambled_231.jpg,LZ_scrambled\LZ_scrambled_109.jpg,LZ_scrambled\LZ_scrambled_167.jpg,LZ_scrambled\LZ_scrambled_121.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_229.jpg,0,l,2,23,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.2802389999852,None,,,,,,,,,675.3087016000063,676.3195278000203,676.3063636000152,None,a,0,0.6817015999695286,1.0048216999857686,None,672.4090978999739,672.7129633000004,672.7492473999737,673.0532199000008,673.0937477999832,673.3944355999702,673.3944355999702,673.6989917000174,673.7477104999707,674.0529367999989,674.096070199972,674.4055578999687,674.3977968000108,674.699630499992,674.7489331999677,675.0513000999927,675.0961131000076,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_219.jpg,LZ_natural\LZ_natural_232.jpg,LZ_natural\LZ_natural_124.jpg,LZ_natural\LZ_natural_56.jpg,LZ_natural\LZ_natural_117.jpg,LZ_natural\LZ_natural_142.jpg,LZ_natural\LZ_natural_230.jpg,LZ_natural\LZ_natural_90.jpg,None,None,None,None,None,None,None,None,2,LZ_natural\LZ_natural_65.jpg,0,l,1,12,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0020736000151,None,,,,,,,,,681.9620348999742,682.9645825999905,682.957171600021,None,l,1,1.3272752999910153,1.004470299987588,None,,,,,,,,,,,,,,,,,,,,,,,,,680.3763153000036,681.1502258999972,681.1502258999972,681.6028645000188,681.353208000015,681.8037949000136,681.8531316000153,None,None,None,None,None,None,None,None,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_86.jpg,LZ_noise\LZ_noise_49.jpg,LZ_noise\LZ_noise_50.jpg,LZ_noise\LZ_noise_113.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_noise\LZ_noise_86.jpg,1,a,3,31,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.294486299972,None,685.3346579999779,686.3393059999798,686.3330427000183,687.3321993999998,687.3321993999998,688.3323298000032,688.3323298000032,None,689.3009862999897,690.3052317000111,690.2975989999832,None,l,0,1.1714372000424191,1.002299799991306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_51.jpg,LZ_natural\LZ_natural_164.jpg,LZ_natural\LZ_natural_43.jpg,LZ_natural\LZ_natural_237.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_natural\LZ_natural_43.jpg,1,a,1,11,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.4810064000194,None,692.4962756999885,693.4992500999942,693.4924708000035,694.4923240999924,694.4923240999924,695.4922829999705,695.4922829999705,None,696.4868696000194,697.4934550999897,697.4780474000145,None,a,1,0.6867914000176825,1.0000580999767408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
